uniqid,name,type,staff_com,formed_combined2,stat2,isic1_1,isic1_2,isic2_1,isic2_2,isic3_1,isic3_2,cat1_1,cat1_2,cat_2_1,cat2_2,cat3_1,cat3_2,_merge,citizen_dummy,type_4cat,interestgroup
1544,Sexual Health and Family Planning Australia,5,1,1974,1,1700,86,,,,,700,,,,,,3,0,2,1
1544,Sexual Health and Family Planning Australia,5,1,1974,1,1700,86,,,,,700,,,,,,3,0,2,1
1548,Sheepmeat Council of Australia,2,3,1997,1,100,,,,,,200,204,500,,,,3,0,2,1
1548,Sheepmeat Council of Australia,2,3,1997,1,100,,,,,,200,204,500,,,,3,0,2,1
1548,Sheepmeat Council of Australia,2,3,1997,1,100,,,,,,200,204,500,,,,3,0,2,1
1548,Sheepmeat Council of Australia,2,3,1997,1,100,,,,,,200,204,500,,,,3,0,2,1
1548,Sheepmeat Council of Australia,2,3,1997,1,100,,,,,,200,204,500,,,,3,0,2,1
1548,Sheepmeat Council of Australia,2,3,1997,1,100,,,,,,200,204,500,,,,3,0,2,1
1549,Shipping Australia,2,7,2001,2,800,50,,,,,200,204,,,,,3,0,2,1
1549,Shipping Australia,2,7,2001,2,800,50,,,,,200,204,,,,,3,0,2,1
1549,Shipping Australia,2,7,2001,2,800,50,,,,,200,204,,,,,3,0,2,1
1549,Shipping Australia,2,7,2001,2,800,50,,,,,200,204,,,,,3,0,2,1
1549,Shipping Australia,2,7,2001,2,800,50,,,,,200,204,,,,,3,0,2,1
1549,Shipping Australia,2,7,2001,2,800,50,,,,,200,204,,,,,3,0,2,1
1549,Shipping Australia,2,7,2001,2,800,50,,,,,200,204,,,,,3,0,2,1
1549,Shipping Australia,2,7,2001,2,800,50,,,,,200,204,,,,,3,0,2,1
1549,Shipping Australia,2,7,2001,2,800,50,,,,,200,204,,,,,3,0,2,1
1549,Shipping Australia,2,7,2001,2,800,50,,,,,200,204,,,,,3,0,2,1
1549,Shipping Australia,2,7,2001,2,800,50,,,,,200,204,,,,,3,0,2,1
1549,Shipping Australia,2,7,2001,2,800,50,,,,,200,204,,,,,3,0,2,1
1549,Shipping Australia,2,7,2001,2,800,50,,,,,200,204,,,,,3,0,2,1
1549,Shipping Australia,2,7,2001,2,800,50,,,,,200,204,,,,,3,0,2,1
1549,Shipping Australia,2,7,2001,2,800,50,,,,,200,204,,,,,3,0,2,1
1549,Shipping Australia,2,7,2001,2,800,50,,,,,200,204,,,,,3,0,2,1
1549,Shipping Australia,2,7,2001,2,800,50,,,,,200,204,,,,,3,0,2,1
1549,Shipping Australia,2,7,2001,2,800,50,,,,,200,204,,,,,3,0,2,1
1549,Shipping Australia,2,7,2001,2,800,50,,,,,200,204,,,,,3,0,2,1
1549,Shipping Australia,2,7,2001,2,800,50,,,,,200,204,,,,,3,0,2,1
1550,Shooters and Fishers Party,,,,,,,,,,,,,,,,,1,999,999,0
1550,Shooters and Fishers Party,,,,,,,,,,,,,,,,,1,999,999,0
1550,Shooters and Fishers Party,,,,,,,,,,,,,,,,,1,999,999,0
1550,Shooters and Fishers Party,,,,,,,,,,,,,,,,,1,999,999,0
1550,Shooters and Fishers Party,,,,,,,,,,,,,,,,,1,999,999,0
1550,Shooters and Fishers Party,,,,,,,,,,,,,,,,,1,999,999,0
1550,Shooters and Fishers Party,,,,,,,,,,,,,,,,,1,999,999,0
1550,Shooters and Fishers Party,,,,,,,,,,,,,,,,,1,999,999,0
1552,Siblings Australia,7,1,2003,6,,,,,,,1800,,,,,,3,1,1,1
1552,Siblings Australia,7,1,2003,6,,,,,,,1800,,,,,,3,1,1,1
1559,Smith Family,6,539,1922,2,,,,,,,1900,1903,1500,1501,,,3,1,1,1
1559,Smith Family,6,539,1922,2,,,,,,,1900,1903,1500,1501,,,3,1,1,1
1559,Smith Family,6,539,1922,2,,,,,,,1900,1903,1500,1501,,,3,1,1,1
1559,Smith Family,6,539,1922,2,,,,,,,1900,1903,1500,1501,,,3,1,1,1
1559,Smith Family,6,539,1922,2,,,,,,,1900,1903,1500,1501,,,3,1,1,1
1559,Smith Family,6,539,1922,2,,,,,,,1900,1903,1500,1501,,,3,1,1,1
1559,Smith Family,6,539,1922,2,,,,,,,1900,1903,1500,1501,,,3,1,1,1
1559,Smith Family,6,539,1922,2,,,,,,,1900,1903,1500,1501,,,3,1,1,1
1559,Smith Family,6,539,1922,2,,,,,,,1900,1903,1500,1501,,,3,1,1,1
1559,Smith Family,6,539,1922,2,,,,,,,1900,1903,1500,1501,,,3,1,1,1
1559,Smith Family,6,539,1922,2,,,,,,,1900,1903,1500,1501,,,3,1,1,1
1559,Smith Family,6,539,1922,2,,,,,,,1900,1903,1500,1501,,,3,1,1,1
1559,Smith Family,6,539,1922,2,,,,,,,1900,1903,1500,1501,,,3,1,1,1
1559,Smith Family,6,539,1922,2,,,,,,,1900,1903,1500,1501,,,3,1,1,1
1559,Smith Family,6,539,1922,2,,,,,,,1900,1903,1500,1501,,,3,1,1,1
1559,Smith Family,6,539,1922,2,,,,,,,1900,1903,1500,1501,,,3,1,1,1
1559,Smith Family,6,539,1922,2,,,,,,,1900,1903,1500,1501,,,3,1,1,1
1559,Smith Family,6,539,1922,2,,,,,,,1900,1903,1500,1501,,,3,1,1,1
1559,Smith Family,6,539,1922,2,,,,,,,1900,1903,1500,1501,,,3,1,1,1
1561,Social Ventures Australia,6,63,2002,2,,,,,,,1900,1903,2200,2201,,,3,1,1,1
1561,Social Ventures Australia,6,63,2002,2,,,,,,,1900,1903,2200,2201,,,3,1,1,1
1561,Social Ventures Australia,6,63,2002,2,,,,,,,1900,1903,2200,2201,,,3,1,1,1
1561,Social Ventures Australia,6,63,2002,2,,,,,,,1900,1903,2200,2201,,,3,1,1,1
1561,Social Ventures Australia,6,63,2002,2,,,,,,,1900,1903,2200,2201,,,3,1,1,1
1561,Social Ventures Australia,6,63,2002,2,,,,,,,1900,1903,2200,2201,,,3,1,1,1
1561,Social Ventures Australia,6,63,2002,2,,,,,,,1900,1903,2200,2201,,,3,1,1,1
1561,Social Ventures Australia,6,63,2002,2,,,,,,,1900,1903,2200,2201,,,3,1,1,1
1561,Social Ventures Australia,6,63,2002,2,,,,,,,1900,1903,2200,2201,,,3,1,1,1
1561,Social Ventures Australia,6,63,2002,2,,,,,,,1900,1903,2200,2201,,,3,1,1,1
1561,Social Ventures Australia,6,63,2002,2,,,,,,,1900,1903,2200,2201,,,3,1,1,1
1561,Social Ventures Australia,6,63,2002,2,,,,,,,1900,1903,2200,2201,,,3,1,1,1
1561,Social Ventures Australia,6,63,2002,2,,,,,,,1900,1903,2200,2201,,,3,1,1,1
1562,Socialist Alliance,,,,,,,,,,,,,,,,,1,999,999,0
1562,Socialist Alliance,,,,,,,,,,,,,,,,,1,999,999,0
1562,Socialist Alliance,,,,,,,,,,,,,,,,,1,999,999,0
1562,Socialist Alliance,,,,,,,,,,,,,,,,,1,999,999,0
1562,Socialist Alliance,,,,,,,,,,,,,,,,,1,999,999,0
1562,Socialist Alliance,,,,,,,,,,,,,,,,,1,999,999,0
1562,Socialist Alliance,,,,,,,,,,,,,,,,,1,999,999,0
1562,Socialist Alliance,,,,,,,,,,,,,,,,,1,999,999,0
1562,Socialist Alliance,,,,,,,,,,,,,,,,,1,999,999,0
1562,Socialist Alliance,,,,,,,,,,,,,,,,,1,999,999,0
1562,Socialist Alliance,,,,,,,,,,,,,,,,,1,999,999,0
1562,Socialist Alliance,,,,,,,,,,,,,,,,,1,999,999,0
1562,Socialist Alliance,,,,,,,,,,,,,,,,,1,999,999,0
1562,Socialist Alliance,,,,,,,,,,,,,,,,,1,999,999,0
1566,Society of Hospital Pharmacists of Australia,4,5,1941,8,1700,86,,,,,300,303,1800,,,,3,0,4,1
1572,Special Olympics Australia,8,33,1976,2,,,,,,,1800,1801,2000,2001,,,3,999,999,0
1572,Special Olympics Australia,8,33,1976,2,,,,,,,1800,1801,2000,2001,,,3,999,999,0
1572,Special Olympics Australia,8,33,1976,2,,,,,,,1800,1801,2000,2001,,,3,999,999,0
1572,Special Olympics Australia,8,33,1976,2,,,,,,,1800,1801,2000,2001,,,3,999,999,0
1574,Speech Pathology Australia,4,21,1949,8,1700,86,,,,,300,303,1800,,,,3,0,4,1
1574,Speech Pathology Australia,4,21,1949,8,1700,86,,,,,300,303,1800,,,,3,0,4,1
1574,Speech Pathology Australia,4,21,1949,8,1700,86,,,,,300,303,1800,,,,3,0,4,1
1574,Speech Pathology Australia,4,21,1949,8,1700,86,,,,,300,303,1800,,,,3,0,4,1
1574,Speech Pathology Australia,4,21,1949,8,1700,86,,,,,300,303,1800,,,,3,0,4,1
1574,Speech Pathology Australia,4,21,1949,8,1700,86,,,,,300,303,1800,,,,3,0,4,1
1585,St Vincent de Paul National Council of Australia,7,3000,1854,1,,,,,,,1900,1903,1100,1114,,,3,1,1,1
1588,Standards Australia,,,,,,,,,,,,,,,,,1,999,999,0
1588,Standards Australia,,,,,,,,,,,,,,,,,1,999,999,0
1588,Standards Australia,,,,,,,,,,,,,,,,,1,999,999,0
1588,Standards Australia,,,,,,,,,,,,,,,,,1,999,999,0
1588,Standards Australia,,,,,,,,,,,,,,,,,1,999,999,0
1588,Standards Australia,,,,,,,,,,,,,,,,,1,999,999,0
1588,Standards Australia,,,,,,,,,,,,,,,,,1,999,999,0
1588,Standards Australia,,,,,,,,,,,,,,,,,1,999,999,0
1588,Standards Australia,,,,,,,,,,,,,,,,,1,999,999,0
1588,Standards Australia,,,,,,,,,,,,,,,,,1,999,999,0
1588,Standards Australia,,,,,,,,,,,,,,,,,1,999,999,0
1588,Standards Australia,,,,,,,,,,,,,,,,,1,999,999,0
1588,Standards Australia,,,,,,,,,,,,,,,,,1,999,999,0
1588,Standards Australia,,,,,,,,,,,,,,,,,1,999,999,0
1588,Standards Australia,,,,,,,,,,,,,,,,,1,999,999,0
1588,Standards Australia,,,,,,,,,,,,,,,,,1,999,999,0
1595,Stockbrokers Association of Australia,2,,,2,1100,64,,,,,200,204,,,,,3,0,2,1
1595,Stockbrokers Association of Australia,2,,,2,1100,64,,,,,200,204,,,,,3,0,2,1
1595,Stockbrokers Association of Australia,2,,,2,1100,64,,,,,200,204,,,,,3,0,2,1
1595,Stockbrokers Association of Australia,2,,,2,1100,64,,,,,200,204,,,,,3,0,2,1
1599,Suicide Prevention Australia,1,4,1992,2,,,,,,,1800,,,,,,3,1,1,1
1599,Suicide Prevention Australia,1,4,1992,2,,,,,,,1800,,,,,,3,1,1,1
1599,Suicide Prevention Australia,1,4,1992,2,,,,,,,1800,,,,,,3,1,1,1
1599,Suicide Prevention Australia,1,4,1992,2,,,,,,,1800,,,,,,3,1,1,1
1599,Suicide Prevention Australia,1,4,1992,2,,,,,,,1800,,,,,,3,1,1,1
1599,Suicide Prevention Australia,1,4,1992,2,,,,,,,1800,,,,,,3,1,1,1
1599,Suicide Prevention Australia,1,4,1992,2,,,,,,,1800,,,,,,3,1,1,1
1599,Suicide Prevention Australia,1,4,1992,2,,,,,,,1800,,,,,,3,1,1,1
1599,Suicide Prevention Australia,1,4,1992,2,,,,,,,1800,,,,,,3,1,1,1
1599,Suicide Prevention Australia,1,4,1992,2,,,,,,,1800,,,,,,3,1,1,1
1601,Superannuated Commonwealth Officers' Association,4,1,1923,1,1500,84,1100,65,,,300,303,,,,,3,0,4,1
1601,Superannuated Commonwealth Officers' Association,4,1,1923,1,1500,84,1100,65,,,300,303,,,,,3,0,4,1
1601,Superannuated Commonwealth Officers' Association,4,1,1923,1,1500,84,1100,65,,,300,303,,,,,3,0,4,1
1603,Surfing Australia,2,12,1963,5,1800,93,,,,,200,204,2000,,,,3,0,2,1
1603,Surfing Australia,2,12,1963,5,1800,93,,,,,200,204,2000,,,,3,0,2,1
1603,Surfing Australia,2,12,1963,5,1800,93,,,,,200,204,2000,,,,3,0,2,1
1603,Surfing Australia,2,12,1963,5,1800,93,,,,,200,204,2000,,,,3,0,2,1
1603,Surfing Australia,2,12,1963,5,1800,93,,,,,200,204,2000,,,,3,0,2,1
1605,Sustainable Business Australia,2,2,1991,2,400,,1900,941,,,200,204,1100,1102,,,3,0,2,1
1609,Swimming Australia,2,25,1909,1,1800,93,,,,,200,204,2000,,,,3,0,2,1
1609,Swimming Australia,2,25,1909,1,1800,93,,,,,200,204,2000,,,,3,0,2,1
1609,Swimming Australia,2,25,1909,1,1800,93,,,,,200,204,2000,,,,3,0,2,1
1609,Swimming Australia,2,25,1909,1,1800,93,,,,,200,204,2000,,,,3,0,2,1
1609,Swimming Australia,2,25,1909,1,1800,93,,,,,200,204,2000,,,,3,0,2,1
1609,Swimming Australia,2,25,1909,1,1800,93,,,,,200,204,2000,,,,3,0,2,1
1609,Swimming Australia,2,25,1909,1,1800,93,,,,,200,204,2000,,,,3,0,2,1
1609,Swimming Australia,2,25,1909,1,1800,93,,,,,200,204,2000,,,,3,0,2,1
1609,Swimming Australia,2,25,1909,1,1800,93,,,,,200,204,2000,,,,3,0,2,1
1611,Synapse,1,,1984,5,,,,,,,1800,1802,,,,,3,1,1,1
1611,Synapse,1,,1984,5,,,,,,,1800,1802,,,,,3,1,1,1
1618,Taxpayers Australia,1,2.5,1919,8,,,,,,,1100,1104,,,,,3,1,1,1
1618,Taxpayers Australia,1,2.5,1919,8,,,,,,,1100,1104,,,,,3,1,1,1
1618,Taxpayers Australia,1,2.5,1919,8,,,,,,,1100,1104,,,,,3,1,1,1
1618,Taxpayers Australia,1,2.5,1919,8,,,,,,,1100,1104,,,,,3,1,1,1
1621,Tennis Australia,2,180,1904,8,1800,93,,,,,200,204,2000,,,,3,0,2,1
1621,Tennis Australia,2,180,1904,8,1800,93,,,,,200,204,2000,,,,3,0,2,1
1621,Tennis Australia,2,180,1904,8,1800,93,,,,,200,204,2000,,,,3,0,2,1
1621,Tennis Australia,2,180,1904,8,1800,93,,,,,200,204,2000,,,,3,0,2,1
1621,Tennis Australia,2,180,1904,8,1800,93,,,,,200,204,2000,,,,3,0,2,1
1621,Tennis Australia,2,180,1904,8,1800,93,,,,,200,204,2000,,,,3,0,2,1
1621,Tennis Australia,2,180,1904,8,1800,93,,,,,200,204,2000,,,,3,0,2,1
1621,Tennis Australia,2,180,1904,8,1800,93,,,,,200,204,2000,,,,3,0,2,1
1621,Tennis Australia,2,180,1904,8,1800,93,,,,,200,204,2000,,,,3,0,2,1
1621,Tennis Australia,2,180,1904,8,1800,93,,,,,200,204,2000,,,,3,0,2,1
1621,Tennis Australia,2,180,1904,8,1800,93,,,,,200,204,2000,,,,3,0,2,1
1621,Tennis Australia,2,180,1904,8,1800,93,,,,,200,204,2000,,,,3,0,2,1
1621,Tennis Australia,2,180,1904,8,1800,93,,,,,200,204,2000,,,,3,0,2,1
1621,Tennis Australia,2,180,1904,8,1800,93,,,,,200,204,2000,,,,3,0,2,1
1621,Tennis Australia,2,180,1904,8,1800,93,,,,,200,204,2000,,,,3,0,2,1
1623,Textile Clothing and Footwear Union of Australia,3,7,1907,2,300,14,,,,,400,,,,,,3,0,3,1
1623,Textile Clothing and Footwear Union of Australia,3,7,1907,2,300,14,,,,,400,,,,,,3,0,3,1
1623,Textile Clothing and Footwear Union of Australia,3,7,1907,2,300,14,,,,,400,,,,,,3,0,3,1
1623,Textile Clothing and Footwear Union of Australia,3,7,1907,2,300,14,,,,,400,,,,,,3,0,3,1
1623,Textile Clothing and Footwear Union of Australia,3,7,1907,2,300,14,,,,,400,,,,,,3,0,3,1
1623,Textile Clothing and Footwear Union of Australia,3,7,1907,2,300,14,,,,,400,,,,,,3,0,3,1
1623,Textile Clothing and Footwear Union of Australia,3,7,1907,2,300,14,,,,,400,,,,,,3,0,3,1
1623,Textile Clothing and Footwear Union of Australia,3,7,1907,2,300,14,,,,,400,,,,,,3,0,3,1
1623,Textile Clothing and Footwear Union of Australia,3,7,1907,2,300,14,,,,,400,,,,,,3,0,3,1
1623,Textile Clothing and Footwear Union of Australia,3,7,1907,2,300,14,,,,,400,,,,,,3,0,3,1
1623,Textile Clothing and Footwear Union of Australia,3,7,1907,2,300,14,,,,,400,,,,,,3,0,3,1
1623,Textile Clothing and Footwear Union of Australia,3,7,1907,2,300,14,,,,,400,,,,,,3,0,3,1
1623,Textile Clothing and Footwear Union of Australia,3,7,1907,2,300,14,,,,,400,,,,,,3,0,3,1
1623,Textile Clothing and Footwear Union of Australia,3,7,1907,2,300,14,,,,,400,,,,,,3,0,3,1
1623,Textile Clothing and Footwear Union of Australia,3,7,1907,2,300,14,,,,,400,,,,,,3,0,3,1
1626,The Alannah and Madeline Foundation,6,40,1997,8,,,,,,,1900,1903,1500,1501,,,3,1,1,1
1626,The Alannah and Madeline Foundation,6,40,1997,8,,,,,,,1900,1903,1500,1501,,,3,1,1,1
1626,The Alannah and Madeline Foundation,6,40,1997,8,,,,,,,1900,1903,1500,1501,,,3,1,1,1
1626,The Alannah and Madeline Foundation,6,40,1997,8,,,,,,,1900,1903,1500,1501,,,3,1,1,1
1626,The Alannah and Madeline Foundation,6,40,1997,8,,,,,,,1900,1903,1500,1501,,,3,1,1,1
1626,The Alannah and Madeline Foundation,6,40,1997,8,,,,,,,1900,1903,1500,1501,,,3,1,1,1
1626,The Alannah and Madeline Foundation,6,40,1997,8,,,,,,,1900,1903,1500,1501,,,3,1,1,1
1626,The Alannah and Madeline Foundation,6,40,1997,8,,,,,,,1900,1903,1500,1501,,,3,1,1,1
1626,The Alannah and Madeline Foundation,6,40,1997,8,,,,,,,1900,1903,1500,1501,,,3,1,1,1
1626,The Alannah and Madeline Foundation,6,40,1997,8,,,,,,,1900,1903,1500,1501,,,3,1,1,1
1626,The Alannah and Madeline Foundation,6,40,1997,8,,,,,,,1900,1903,1500,1501,,,3,1,1,1
1626,The Alannah and Madeline Foundation,6,40,1997,8,,,,,,,1900,1903,1500,1501,,,3,1,1,1
1626,The Alannah and Madeline Foundation,6,40,1997,8,,,,,,,1900,1903,1500,1501,,,3,1,1,1
1634,The Financial Services Council,2,20,1997,2,1100,65,,,,,200,204,,,,,3,0,2,1
1634,The Financial Services Council,2,20,1997,2,1100,65,,,,,200,204,,,,,3,0,2,1
1634,The Financial Services Council,2,20,1997,2,1100,65,,,,,200,204,,,,,3,0,2,1
1634,The Financial Services Council,2,20,1997,2,1100,65,,,,,200,204,,,,,3,0,2,1
1634,The Financial Services Council,2,20,1997,2,1100,65,,,,,200,204,,,,,3,0,2,1
1634,The Financial Services Council,2,20,1997,2,1100,65,,,,,200,204,,,,,3,0,2,1
1634,The Financial Services Council,2,20,1997,2,1100,65,,,,,200,204,,,,,3,0,2,1
